8.000000000000000444e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.882352941176470507e-02,8.823529411764705621e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.882352941176470507e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000533e-01,3.200000000000000067e-01,4.000000000000000083e-02,8.000000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.907975460122699501e-02,7.975460122699385979e-01,1.104294478527607370e-01,3.680981595092024800e-02,6.134969325153374377e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.710027100271002708e-03,4.878048780487805047e-02,8.211382113821138473e-01,1.056910569105691117e-01,8.130081300813008990e-03,2.710027100271002708e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.710027100271002708e-03,8.130081300813008990e-03
0.000000000000000000e+00,1.302083333333333261e-03,2.604166666666666522e-03,6.510416666666666956e-03,3.645833333333333565e-02,8.606770833333333703e-01,5.859375000000000000e-02,1.432291666666666609e-02,9.114583333333333912e-03,1.302083333333333261e-03,0.000000000000000000e+00,9.114583333333333912e-03
3.378378378378378566e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.756756756756757132e-03,1.689189189189189283e-02,1.283783783783783716e-01,7.567567567567567988e-01,5.405405405405405705e-02,1.689189189189189283e-02,6.756756756756757132e-03,0.000000000000000000e+00,1.013513513513513570e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.504504504504504292e-02,1.891891891891891997e-01,5.675675675675675436e-01,9.009009009009008584e-02,2.702702702702702853e-02,2.702702702702702853e-02,5.405405405405405705e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.194029850746268634e-01,8.955223880597014408e-02,2.388059701492537268e-01,4.776119402985074536e-01,1.492537313432835792e-02,4.477611940298507204e-02,1.492537313432835792e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.631578947368420907e-02,0.000000000000000000e+00,5.263157894736841813e-02,2.631578947368420907e-02,1.578947368421052544e-01,6.052631578947368363e-01,5.263157894736841813e-02,7.894736842105262720e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.142857142857142461e-02,3.571428571428571230e-02,7.142857142857142461e-02,0.000000000000000000e+00,1.071428571428571369e-01,7.142857142857142461e-02,5.000000000000000000e-01,1.428571428571428492e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.081632653061224164e-02,6.122448979591836593e-02,4.081632653061224164e-02,6.122448979591836593e-02,8.163265306122448328e-02,1.020408163265306145e-01,1.020408163265306145e-01,5.102040816326530726e-01
