6.578947368421053099e-01,5.263157894736841813e-02,2.368421052631578816e-01,2.631578947368420907e-02,0.000000000000000000e+00,2.631578947368420907e-02
8.130081300813008990e-03,9.186991869918699205e-01,6.910569105691057035e-02,4.065040650406504495e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.629106706489275025e-03,6.787944610371979270e-03,9.405376052131414477e-01,4.561498778169970070e-02,4.615802335052945904e-03,8.145533532446375125e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.970865467009425831e-01,7.712082262210796513e-01,2.142245072836332365e-02,1.028277634961439514e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.619047619047619124e-01,5.047619047619047450e-01,3.047619047619047894e-01,2.857142857142857054e-02
2.702702702702702853e-02,0.000000000000000000e+00,2.432432432432432567e-01,3.243243243243243423e-01,1.891891891891891997e-01,2.162162162162162282e-01
