Charge,Discharge,SoC
0.0,0.0,0.3504629629629629
0.0,0.0,0.3504629629629629
0.0,0.0,0.3504629629629629
0.0,0.041666666666666664,0.30416666666666664
0.0,0.041666666666666664,0.25787037037037036
0.0,0.041666666666666664,0.21157407407407408
0.0,0.041666666666666664,0.16527777777777777
0.0,0.0,0.16527777777777777
0.0,0.041666666666666664,0.11898148148148148
0.0,0.041666666666666664,0.07268518518518519
0.0,0.041666666666666664,0.026388888888888885
0.0,0.0,0.026388888888888885
0.0,0.0,0.026388888888888885
0.0,0.0,0.026388888888888885
0.0,0.0,0.026388888888888885
0.0,0.0,0.026388888888888885
0.0,0.0,0.026388888888888885
0.0,0.0,0.026388888888888885
0.0,0.0,0.026388888888888885
0.0,0.0,0.026388888888888885
0.0,0.0,0.026388888888888885
0.0,0.0,0.026388888888888885
0.0,0.0,0.026388888888888885
0.041666666666666664,0.0,0.06388888888888888
0.041666666666666664,0.0,0.10138888888888889
0.041666666666666664,0.0,0.1388888888888889
0.0,0.041666666666666664,0.09259259259259259
0.0,0.041666666666666664,0.046296296296296294
0.0,0.0,0.046296296296296294
0.0,0.041666666666666664,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.041666666666666664,0.0,0.0375
0.041666666666666664,0.0,0.075
0.041666666666666664,0.0,0.11249999999999999
0.041666666666666664,0.0,0.15
0.041666666666666664,0.0,0.1875
0.041666666666666664,0.0,0.225
0.041666666666666664,0.0,0.2625
0.017489711934157035,0.0,0.27824074074074134
0.041666666666666664,0.0,0.3157407407407413
0.041666666666666664,0.0,0.3532407407407413
0.041666666666666664,0.0,0.3907407407407413
0.041666666666666664,0.0,0.42824074074074125
0.041666666666666664,0.0,0.46574074074074123
0.041666666666666664,0.0,0.5032407407407412
0.041666666666666664,0.0,0.5407407407407412
0.041666666666666664,0.0,0.5782407407407412
0.041666666666666664,0.0,0.6157407407407411
0.041666666666666664,0.0,0.6532407407407411
0.041666666666666664,0.0,0.6907407407407411
0.041666666666666664,0.0,0.7282407407407411
0.041666666666666664,0.0,0.765740740740741
0.041666666666666664,0.0,0.803240740740741
0.041666666666666664,0.0,0.840740740740741
0.041666666666666664,0.0,0.878240740740741
0.0,0.0,0.878240740740741
0.0,0.041666666666666664,0.8319444444444447
0.0,0.041666666666666664,0.7856481481481484
0.041666666666666664,0.0,0.8231481481481484
0.041666666666666664,0.0,0.8606481481481484
0.041666666666666664,0.0,0.8981481481481484
0.0,0.0,0.8981481481481484
0.0,0.0,0.8981481481481484
0.0,0.0,0.8981481481481484
0.0,0.0,0.8981481481481484
0.0,0.0,0.8981481481481484
0.0,0.0,0.8981481481481484
0.0,0.0,0.8981481481481484
0.0,0.041666666666666664,0.8518518518518521
0.0,0.041666666666666664,0.8055555555555558
0.0,0.041666666666666664,0.7592592592592595
0.0,0.041666666666666664,0.7129629629629632
0.0,0.041666666666666664,0.666666666666667
0.0,0.041666666666666664,0.6203703703703707
0.0,0.041666666666666664,0.5740740740740744
0.0,0.041666666666666664,0.5277777777777781
0.0,0.041666666666666664,0.48148148148148184
0.0,0.0,0.48148148148148184
0.0,0.0,0.48148148148148184
0.0,0.0,0.48148148148148184
0.0,0.0,0.48148148148148184
0.0,0.0,0.48148148148148184
0.0,0.0,0.48148148148148184
0.0,0.0,0.48148148148148184
0.0,0.041666666666666664,0.43518518518518556
0.0,0.0,0.43518518518518556
0.0,0.0,0.43518518518518556
0.0,0.041666666666666664,0.3888888888888893
0.0,0.041666666666666664,0.342592592592593
0.0,0.041666666666666664,0.2962962962962967
0.0,0.041666666666666664,0.25000000000000044
0.041666666666666664,0.0,0.2875000000000004
0.041666666666666664,0.0,0.3250000000000004
0.041666666666666664,0.0,0.3625000000000004
0.041666666666666664,0.0,0.40000000000000036
0.0,0.0,0.40000000000000036
0.0,0.0,0.40000000000000036
0.0,0.0,0.40000000000000036
0.0,0.0,0.40000000000000036
0.0,0.0,0.40000000000000036
0.041666666666666664,0.0,0.43750000000000033
0.041666666666666664,0.0,0.4750000000000003
0.0,0.0,0.4750000000000003
0.041666666666666664,0.0,0.5125000000000003
0.041666666666666664,0.0,0.5500000000000003
0.041666666666666664,0.0,0.5875000000000002
0.041666666666666664,0.0,0.6250000000000002
0.0,0.0,0.6250000000000002
0.041666666666666664,0.0,0.6625000000000002
0.041666666666666664,0.0,0.7000000000000002
0.041666666666666664,0.0,0.7375000000000002
0.041666666666666664,0.0,0.7750000000000001
0.041666666666666664,0.0,0.8125000000000001
0.041666666666666664,0.0,0.8500000000000001
0.041666666666666664,0.0,0.8875000000000001
0.041666666666666664,0.0,0.925
0.041666666666666664,0.0,0.9625
0.041666666666666664,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.017916666666666636,0.9800925925925926
0.0,0.041666666666666664,0.9337962962962963
0.0,0.0,0.9337962962962963
0.0,0.0,0.9337962962962963
0.0,0.041666666666666664,0.8875000000000001
0.041666666666666664,0.0,0.925
0.041666666666666664,0.0,0.9625
0.041666666666666664,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.041666666666666664,0.9537037037037037
0.0,0.0,0.9537037037037037
0.0,0.0,0.9537037037037037
0.0,0.0,0.9537037037037037
0.0,0.0,0.9537037037037037
0.0,0.0,0.9537037037037037
0.0,0.0,0.9537037037037037
0.0,0.0,0.9537037037037037
0.0,0.0,0.9537037037037037
0.0,0.0,0.9537037037037037
0.0,0.0,0.9537037037037037
0.0,0.0,0.9537037037037037
0.0,0.041666666666666664,0.9074074074074074
0.0,0.041666666666666664,0.8611111111111112
0.0,0.041666666666666664,0.8148148148148149
0.0,0.041666666666666664,0.7685185185185186
0.0,0.041666666666666664,0.7222222222222223
0.0,0.041666666666666664,0.675925925925926
0.0,0.041666666666666664,0.6296296296296298
0.0,0.041666666666666664,0.5833333333333335
0.0,0.041666666666666664,0.5370370370370372
0.0,0.0,0.5370370370370372
0.0,0.0,0.5370370370370372
0.0,0.0,0.5370370370370372
0.0,0.041666666666666664,0.4907407407407409
0.0,0.0,0.4907407407407409
0.0,0.041666666666666664,0.44444444444444464
0.0,0.0,0.44444444444444464
0.0,0.0,0.44444444444444464
0.0,0.0,0.44444444444444464
0.0,0.0,0.44444444444444464
0.0,0.041666666666666664,0.39814814814814836
0.0,0.041666666666666664,0.3518518518518521
0.0,0.041666666666666664,0.3055555555555558
0.0,0.041666666666666664,0.2592592592592595
0.0,0.0,0.2592592592592595
0.0,0.0,0.2592592592592595
0.0,0.0,0.2592592592592595
0.0,0.041666666666666664,0.21296296296296324
0.0,0.041666666666666664,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.041666666666666664,0.12037037037037067
0.0,0.025000000000000275,0.09259259259259259
0.0,0.0,0.09259259259259259
0.0,0.0,0.09259259259259259
0.0,0.0,0.09259259259259259
0.0,0.0,0.09259259259259259
0.0,0.0,0.09259259259259259
0.0,0.0,0.09259259259259259
0.0,0.0,0.09259259259259259
0.0,0.0,0.09259259259259259
0.0,0.041666666666666664,0.046296296296296294
0.0,0.041666666666666664,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.02366255144032931,0.0,0.021296296296296383
0.041666666666666664,0.0,0.05879629629629638
0.041666666666666664,0.0,0.09629629629629638
0.041666666666666664,0.0,0.13379629629629639
0.041666666666666664,0.0,0.1712962962962964
0.0,0.0,0.1712962962962964
0.0,0.0,0.1712962962962964
0.0,0.041666666666666664,0.1250000000000001
0.0,0.0,0.1250000000000001
0.0,0.0,0.1250000000000001
0.0,0.0,0.1250000000000001
0.0,0.0,0.1250000000000001
0.041666666666666664,0.0,0.16250000000000012
0.041666666666666664,0.0,0.20000000000000012
0.041666666666666664,0.0,0.23750000000000013
0.041666666666666664,0.0,0.27500000000000013
0.041666666666666664,0.0,0.3125000000000001
0.0,0.0,0.3125000000000001
0.0,0.0,0.3125000000000001
0.0,0.0,0.3125000000000001
0.0,0.0,0.3125000000000001
0.041666666666666664,0.0,0.3500000000000001
0.041666666666666664,0.0,0.38750000000000007
0.0,0.0,0.38750000000000007
0.0,0.0,0.38750000000000007
0.0,0.0,0.38750000000000007
0.0,0.0,0.38750000000000007
0.041666666666666664,0.0,0.42500000000000004
0.041666666666666664,0.0,0.4625
0.041666666666666664,0.0,0.5
0.0,0.041666666666666664,0.4583333333333333
0.0,0.0,0.4583333333333333
0.0,0.0,0.4583333333333333
0.0,0.0,0.4583333333333333
0.0,0.0,0.4583333333333333
0.0,0.0,0.4583333333333333
0.0,0.041666666666666664,0.41203703703703703
0.0,0.0,0.41203703703703703
0.0,0.0,0.41203703703703703
0.0,0.0,0.41203703703703703
0.041666666666666664,0.0,0.449537037037037
0.0,0.041666666666666664,0.40324074074074073
0.0,0.0,0.40324074074074073
0.0,0.041666666666666664,0.35694444444444445
0.0,0.041666666666666664,0.3106481481481482
0.0,0.041666666666666664,0.2643518518518519
0.0,0.041666666666666664,0.2180555555555556
0.0,0.0,0.2180555555555556
0.0,0.0,0.2180555555555556
0.0,0.0,0.2180555555555556
0.0,0.0,0.2180555555555556
0.0,0.0,0.2180555555555556
0.035493827160494255,0.0,0.25000000000000044
0.041666666666666664,0.0,0.2875000000000004
0.041666666666666664,0.0,0.3250000000000004
0.041666666666666664,0.0,0.3625000000000004
0.041666666666666664,0.0,0.40000000000000036
0.041666666666666664,0.0,0.43750000000000033
0.041666666666666664,0.0,0.4750000000000003
0.041666666666666664,0.0,0.5125000000000003
0.041666666666666664,0.0,0.5500000000000003
0.041666666666666664,0.0,0.5875000000000002
0.041666666666666664,0.0,0.6250000000000002
0.041666666666666664,0.0,0.6625000000000002
0.041666666666666664,0.0,0.7000000000000002
0.041666666666666664,0.0,0.7375000000000002
0.0,0.0,0.7375000000000002
0.0,0.0,0.7375000000000002
0.0,0.0,0.7375000000000002
0.0,0.0,0.7375000000000002
0.0,0.0,0.7375000000000002
0.0,0.0,0.7375000000000002
0.0,0.0,0.7375000000000002
0.0,0.0,0.7375000000000002
0.0,0.0,0.7375000000000002
0.0,0.0,0.7375000000000002
0.0,0.0,0.7375000000000002
0.041666666666666664,0.0,0.7750000000000001
0.041666666666666664,0.0,0.8125000000000001
0.041666666666666664,0.0,0.8500000000000001
0.041666666666666664,0.0,0.8875000000000001
0.041666666666666664,0.0,0.925
0.0,0.0,0.925
0.0,0.0,0.925
0.0,0.0,0.925
0.0,0.0,0.925
0.0,0.0,0.925
0.041666666666666664,0.0,0.9625
0.0,0.0,0.9625
0.041666666666666664,0.0,1.0
0.0,0.041666666666666664,0.9537037037037037
0.0,0.041666666666666664,0.9074074074074074
0.0,0.0,0.9074074074074074
0.0,0.0,0.9074074074074074
0.0,0.0,0.9074074074074074
0.0,0.0,0.9074074074074074
0.0,0.0,0.9074074074074074
0.0,0.0,0.9074074074074074
0.0,0.0,0.9074074074074074
0.029320987654321007,0.0,0.9337962962962963
0.0,0.041666666666666664,0.8875000000000001
0.041666666666666664,0.0,0.925
0.041666666666666664,0.0,0.9625
0.041666666666666664,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.041666666666666664,0.9537037037037037
0.0,0.0,0.9537037037037037
0.0,0.0,0.9537037037037037
0.0,0.0,0.9537037037037037
0.0,0.0,0.9537037037037037
0.0,0.0,0.9537037037037037
0.0,0.0,0.9537037037037037
0.0,0.041666666666666664,0.9074074074074074
0.0,0.041666666666666664,0.8611111111111112
0.0,0.041666666666666664,0.8148148148148149
0.0,0.041666666666666664,0.7685185185185186
0.0,0.0,0.7685185185185186
0.0,0.0,0.7685185185185186
0.0,0.041666666666666664,0.7222222222222223
0.0,0.041666666666666664,0.675925925925926
0.0,0.041666666666666664,0.6296296296296298
0.041666666666666664,0.0,0.6671296296296297
0.0,0.041666666666666664,0.6208333333333335
0.0,0.041666666666666664,0.5745370370370372
0.0,0.041666666666666664,0.5282407407407409
0.0,0.041666666666666664,0.4819444444444446
0.041666666666666664,0.0,0.5194444444444446
0.041666666666666664,0.0,0.5569444444444446
0.041666666666666664,0.0,0.5944444444444446
0.041666666666666664,0.0,0.6319444444444445
0.041666666666666664,0.0,0.6694444444444445
0.0,0.041666666666666664,0.6231481481481482
0.0,0.041666666666666664,0.576851851851852
0.041666666666666664,0.0,0.6143518518518519
0.0,0.0,0.6143518518518519
0.041666666666666664,0.0,0.6518518518518519
0.041666666666666664,0.0,0.6893518518518519
0.041666666666666664,0.0,0.7268518518518519
0.041666666666666664,0.0,0.7643518518518518
0.041666666666666664,0.0,0.8018518518518518
0.0,0.0,0.8018518518518518
0.0,0.0,0.8018518518518518
0.0,0.0,0.8018518518518518
0.0,0.041666666666666664,0.7555555555555555
0.0,0.0,0.7555555555555555
0.0,0.01624999999999984,0.7375000000000002
0.0,0.0,0.7375000000000002
0.0,0.0,0.7375000000000002
0.0,0.0,0.7375000000000002
0.041666666666666664,0.0,0.7750000000000001
0.041666666666666664,0.0,0.8125000000000001
0.0,0.0,0.8125000000000001
0.0,0.0,0.8125000000000001
0.0,0.0,0.8125000000000001
0.0,0.0,0.8125000000000001
0.0,0.0,0.8125000000000001
0.0,0.0,0.8125000000000001
0.0,0.0,0.8125000000000001
0.0,0.0,0.8125000000000001
0.0,0.0,0.8125000000000001
0.0,0.0,0.8125000000000001
0.0,0.0,0.8125000000000001
0.0,0.0,0.8125000000000001
0.0,0.0,0.8125000000000001
0.041666666666666664,0.0,0.8500000000000001
0.041666666666666664,0.0,0.8875000000000001
0.0,0.0,0.8875000000000001
0.0,0.0,0.8875000000000001
0.0,0.0,0.8875000000000001
0.041666666666666664,0.0,0.925
0.041666666666666664,0.0,0.9625
0.041666666666666664,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.041666666666666664,0.9537037037037037
0.0,0.02583333333333331,0.925
0.041666666666666664,0.0,0.9625
0.041666666666666664,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.041666666666666664,0.9537037037037037
0.0,0.041666666666666664,0.9074074074074074
0.0,0.041666666666666664,0.8611111111111112
0.0,0.041666666666666664,0.8148148148148149
0.0,0.041666666666666664,0.7685185185185186
0.0,0.041666666666666664,0.7222222222222223
0.0,0.041666666666666664,0.675925925925926
0.0,0.041666666666666664,0.6296296296296298
0.0,0.0,0.6296296296296298
0.0,0.0,0.6296296296296298
0.0,0.0,0.6296296296296298
0.0,0.0,0.6296296296296298
0.0,0.041666666666666664,0.5833333333333335
0.0,0.041666666666666664,0.5370370370370372
0.0,0.041666666666666664,0.4907407407407409
0.0,0.041666666666666664,0.44444444444444464
0.0,0.041666666666666664,0.39814814814814836
0.0,0.041666666666666664,0.3518518518518521
0.0,0.041666666666666664,0.3055555555555558
0.0,0.041666666666666664,0.2592592592592595
0.0,0.041666666666666664,0.21296296296296324
0.0,0.041666666666666664,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.0,0.0,0.16666666666666696
0.03703703703703684,0.0,0.20000000000000012
0.0,0.0,0.20000000000000012
0.0,0.0,0.20000000000000012
0.0,0.0,0.20000000000000012
0.0,0.0,0.20000000000000012
0.0,0.0,0.20000000000000012
0.0,0.0,0.20000000000000012
0.0,0.0,0.20000000000000012
0.0,0.0,0.20000000000000012
0.0,0.0,0.20000000000000012
0.041666666666666664,0.0,0.23750000000000013
0.041666666666666664,0.0,0.27500000000000013
0.0,0.0,0.27500000000000013
0.0,0.0,0.27500000000000013
0.0,0.0,0.27500000000000013
0.0,0.0,0.27500000000000013
0.0,0.0,0.27500000000000013
0.0,0.0,0.27500000000000013
0.0,0.0,0.27500000000000013
0.0,0.0,0.27500000000000013
0.0,0.0,0.27500000000000013
0.0,0.0,0.27500000000000013
0.041666666666666664,0.0,0.3125000000000001
0.041666666666666664,0.0,0.3500000000000001
0.041666666666666664,0.0,0.38750000000000007
0.041666666666666664,0.0,0.42500000000000004
0.041666666666666664,0.0,0.4625
0.0,0.0,0.4625
0.0,0.0,0.4625
0.0,0.0,0.4625
0.0,0.0,0.4625
0.0,0.0,0.4625
0.0,0.0,0.4625
0.0,0.0,0.4625
0.0,0.0,0.4625
0.0,0.0,0.4625
0.041666666666666664,0.0,0.5
0.0,0.0,0.5
0.0,0.041666666666666664,0.4583333333333333
0.0,0.0,0.4583333333333333
0.0,0.041666666666666664,0.41203703703703703
0.0,0.0,0.41203703703703703
0.0,0.0,0.41203703703703703
0.0,0.0,0.41203703703703703
0.0,0.0,0.41203703703703703
0.0,0.041666666666666664,0.36574074074074076
0.0,0.0,0.36574074074074076
0.0,0.041666666666666664,0.3194444444444445
0.0,0.0,0.3194444444444445
0.0,0.0,0.3194444444444445
0.0,0.0,0.3194444444444445
0.0,0.0,0.3194444444444445
0.0,0.0,0.3194444444444445
0.0,0.026666666666666356,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.0,0.0,0.2898148148148152
0.041666666666666664,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.0,0.0,0.32731481481481517
0.041666666666666664,0.0,0.36481481481481515
0.041666666666666664,0.0,0.4023148148148151
0.041666666666666664,0.0,0.4398148148148151
0.041666666666666664,0.0,0.4773148148148151
0.041666666666666664,0.0,0.5148148148148151
0.041666666666666664,0.0,0.552314814814815
0.041666666666666664,0.0,0.589814814814815
0.041666666666666664,0.0,0.627314814814815
0.0,0.041666666666666664,0.5810185185185187
0.0,0.041666666666666664,0.5347222222222224
0.0,0.0,0.5347222222222224
0.041666666666666664,0.0,0.5722222222222224
0.041666666666666664,0.0,0.6097222222222224
0.041666666666666664,0.0,0.6472222222222224
0.041666666666666664,0.0,0.6847222222222223
0.0,0.0,0.6847222222222223
0.0,0.0,0.6847222222222223
0.0,0.041666666666666664,0.6384259259259261
0.0,0.041666666666666664,0.5921296296296298
0.0,0.041666666666666664,0.5458333333333335
0.0,0.0,0.5458333333333335
0.0,0.041666666666666664,0.4995370370370372
0.0,0.041666666666666664,0.45324074074074094
0.0,0.041666666666666664,0.40694444444444466
0.0,0.041666666666666664,0.3606481481481484
0.0,0.041666666666666664,0.3143518518518521
0.0,0.041666666666666664,0.2680555555555558
0.0,0.041666666666666664,0.22175925925925952
0.0,0.0,0.22175925925925952
0.041666666666666664,0.0,0.2592592592592595
0.041666666666666664,0.0,0.2967592592592595
0.0,0.0,0.2967592592592595
0.0,0.0,0.2967592592592595
0.041666666666666664,0.0,0.3342592592592595
0.041666666666666664,0.0,0.37175925925925946
0.041666666666666664,0.0,0.40925925925925943
0.041666666666666664,0.0,0.4467592592592594
0.041666666666666664,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.0,0.0,0.4842592592592594
0.041666666666666664,0.0,0.5217592592592594
0.041666666666666664,0.0,0.5592592592592593
0.041666666666666664,0.0,0.5967592592592593
0.041666666666666664,0.0,0.6342592592592593
0.041666666666666664,0.0,0.6717592592592593
0.0,0.0,0.6717592592592593
0.0,0.0,0.6717592592592593
0.0,0.0,0.6717592592592593
0.0,0.0,0.6717592592592593
0.0,0.0,0.6717592592592593
0.0,0.0,0.6717592592592593
0.0,0.0,0.6717592592592593
0.0,0.0,0.6717592592592593
0.041666666666666664,0.0,0.7092592592592593
0.041666666666666664,0.0,0.7467592592592592
