6.285289747399702698e-01,1.560178306092124823e-01,3.417533432392273057e-02,1.783060921248142555e-02,1.188707280832095037e-02,1.485884101040118796e-03,1.485884101040118796e-03,0.000000000000000000e+00,1.485884101040118796e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.971768202080237592e-03,0.000000000000000000e+00,2.971768202080237592e-03,0.000000000000000000e+00,1.485884101040118796e-03,1.485884101040118796e-03,4.457652303120356388e-03,1.337295690936106916e-02,4.160475482912332629e-02,7.875185735512629792e-02
9.362549800796812760e-02,6.882470119521912899e-01,1.125498007968127462e-01,2.589641434262948336e-02,1.294820717131474168e-02,1.992031872509960125e-03,1.992031872509960125e-03,9.960159362549800624e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.960159362549800624e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.988047808764940187e-03,1.992031872509960125e-03,9.960159362549800624e-04,1.992031872509960125e-03,3.984063745019920250e-03,8.964143426294821429e-03,1.195219123505976075e-02,2.788844621513944175e-02
3.306878306878306695e-02,1.111111111111111049e-01,6.812169312169311652e-01,9.391534391534391013e-02,1.190476190476190410e-02,3.968253968253968034e-03,1.322751322751322678e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.968253968253968034e-03,0.000000000000000000e+00,2.645502645502645356e-03,0.000000000000000000e+00,1.322751322751322678e-03,3.968253968253968034e-03,6.613756613756613389e-03,9.259259259259258745e-03,1.058201058201058142e-02,2.513227513227513088e-02
1.716738197424892698e-02,5.150214592274678094e-02,9.871244635193132666e-02,6.609442060085837234e-01,8.798283261802575250e-02,8.583690987124463490e-03,2.145922746781115872e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.437768240343347617e-03,2.145922746781115872e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.145922746781115872e-03,4.291845493562231745e-03,2.145922746781115872e-03,4.291845493562231745e-03,8.583690987124463490e-03,1.072961373390557936e-02,3.218884120171673635e-02
4.803493449781659486e-02,6.550218340611353718e-02,2.183406113537117790e-02,1.135371179039301320e-01,6.069868995633187492e-01,3.930131004366812369e-02,1.746724890829694232e-02,4.366812227074235581e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.733624454148471161e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.746724890829694232e-02,4.366812227074235581e-03,1.746724890829694232e-02,1.310043668122270674e-02,2.183406113537117790e-02
1.538461538461538547e-02,4.615384615384615641e-02,4.615384615384615641e-02,3.076923076923077094e-02,9.230769230769231282e-02,5.692307692307692069e-01,1.538461538461538547e-02,0.000000000000000000e+00,1.538461538461538547e-02,1.538461538461538547e-02,1.538461538461538547e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.076923076923077094e-02,0.000000000000000000e+00,4.615384615384615641e-02,3.076923076923077094e-02,1.538461538461538547e-02,1.538461538461538547e-02
1.499999999999999944e-01,5.000000000000000278e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,2.999999999999999889e-01,1.000000000000000056e-01,5.000000000000000278e-02,5.000000000000000278e-02,1.499999999999999944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.380952380952380820e-02,2.380952380952380820e-02,0.000000000000000000e+00,4.761904761904761640e-02,2.380952380952380820e-02,2.380952380952380820e-02,4.761904761904761640e-02,6.428571428571429047e-01,4.761904761904761640e-02,2.380952380952380820e-02,4.761904761904761640e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.380952380952380820e-02,0.000000000000000000e+00,2.380952380952380820e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000278e-02,1.000000000000000056e-01,5.000000000000000278e-02,0.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000000e-01,5.000000000000000278e-02,1.499999999999999944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.818181818181818232e-01,3.636363636363636465e-01,2.727272727272727071e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.090909090909091161e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.090909090909091161e-02,0.000000000000000000e+00,0.000000000000000000e+00
