7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.142857142857142461e-02,1.428571428571428492e-01,7.142857142857142461e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.347826086956521618e-02,6.956521739130434590e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.304347826086956486e-01,4.347826086956521618e-02,4.347826086956521618e-02,4.347826086956521618e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.086956521739130405e-02,7.934782608695651884e-01,8.695652173913043237e-02,8.695652173913043237e-02,1.086956521739130405e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.086956521739130405e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.857142857142857140e-03,1.714285714285714371e-02,8.028571428571428248e-01,6.285714285714286143e-02,8.285714285714285143e-02,2.285714285714285712e-02,2.857142857142857140e-03,2.857142857142857140e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.857142857142857140e-03
1.655629139072847681e-03,8.278145695364238403e-04,6.622516556291390723e-03,1.655629139072847811e-02,7.756622516556291869e-01,1.589403973509933843e-01,3.807947019867549687e-02,8.278145695364238403e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.278145695364238403e-04
4.314063848144952741e-04,1.294219154443485660e-03,8.628127696289905483e-04,7.765314926660914392e-03,4.767040552200172560e-02,8.533218291630716434e-01,8.433994823123382167e-02,2.804141501294219255e-03,6.471095772217428299e-04,2.157031924072476371e-04,0.000000000000000000e+00,6.471095772217428299e-04
0.000000000000000000e+00,4.171881518564872688e-04,1.042970379641218253e-03,2.503128911138923721e-03,1.397580308719232299e-02,1.015853149770546554e-01,8.556528994576554359e-01,1.939924906132665938e-02,3.546099290780141758e-03,8.343763037129745376e-04,6.257822277847309303e-04,4.171881518564872688e-04
1.683501683501683428e-03,1.683501683501683428e-03,3.367003367003366856e-03,3.367003367003366856e-03,1.683501683501683428e-03,3.703703703703703498e-02,1.818181818181818232e-01,7.154882154882155065e-01,3.872053872053871776e-02,5.050505050505050934e-03,5.050505050505050934e-03,5.050505050505050934e-03
4.854368932038834530e-03,4.854368932038834530e-03,0.000000000000000000e+00,4.854368932038834530e-03,2.427184466019417439e-02,1.941747572815533812e-02,1.067961165048543631e-01,1.262135922330097082e-01,6.553398058252427605e-01,2.912621359223301065e-02,1.456310679611650533e-02,9.708737864077669061e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.587301587301587213e-02,3.174603174603174427e-02,4.761904761904761640e-02,1.904761904761904656e-01,5.873015873015873245e-01,6.349206349206348854e-02,6.349206349206348854e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.166666666666666435e-02,4.166666666666666435e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.166666666666666435e-02,8.333333333333332871e-02,1.250000000000000000e-01,2.500000000000000000e-01,2.916666666666666852e-01,1.250000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923076923076923184e-02,3.846153846153846367e-02,1.153846153846153910e-01,5.769230769230769551e-02,9.615384615384615918e-02,5.769230769230769551e-02,7.692307692307692735e-02,5.384615384615384359e-01
