8.913043478260869179e-01,4.347826086956521618e-02,1.086956521739130405e-02,1.086956521739130405e-02,4.347826086956521618e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999999722e-02,7.249999999999999778e-01,7.499999999999999722e-02,2.500000000000000139e-02,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000139e-02
2.702702702702702853e-02,2.702702702702702853e-02,7.927927927927927998e-01,8.108108108108108558e-02,6.306306306306305731e-02,9.009009009009008931e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.115226337448560021e-03,4.115226337448560021e-03,1.851851851851851749e-02,7.962962962962962798e-01,1.522633744855967086e-01,1.028806584362139918e-02,2.057613168724280010e-03,2.057613168724280010e-03,2.057613168724280010e-03,0.000000000000000000e+00,8.230452674897120041e-03
1.392757660167130923e-03,2.785515320334261847e-03,4.874651810584958340e-03,5.431754874651810450e-02,8.593314763231197917e-01,6.197771587743732685e-02,4.874651810584958340e-03,3.481894150417827200e-03,6.963788300835654617e-04,6.963788300835654617e-04,5.571030640668523694e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.369668246445497811e-03,2.132701421800948030e-02,2.227488151658767734e-01,6.540284360189573265e-01,4.502369668246445494e-02,1.658767772511848468e-02,1.421800947867298513e-02,2.369668246445497811e-03,2.132701421800948030e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.439024390243902524e-02,1.463414634146341375e-01,2.439024390243902385e-01,4.634146341463414864e-01,3.658536585365853439e-02,1.219512195121951262e-02,2.439024390243902524e-02,4.878048780487805047e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.587301587301587213e-02,4.761904761904761640e-02,1.428571428571428492e-01,4.761904761904761640e-02,5.238095238095238360e-01,7.936507936507936067e-02,6.349206349206348854e-02,7.936507936507936067e-02
0.000000000000000000e+00,2.702702702702702853e-02,0.000000000000000000e+00,2.702702702702702853e-02,8.108108108108108558e-02,2.702702702702702853e-02,5.405405405405405705e-02,1.351351351351351426e-01,4.324324324324324564e-01,1.351351351351351426e-01,8.108108108108108558e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.225806451612903136e-02,1.612903225806451568e-01,9.677419354838709409e-02,6.451612903225806273e-02,0.000000000000000000e+00,4.193548387096774355e-01,2.258064516129032195e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.816901408450704289e-02,1.408450704225352179e-01,5.633802816901408578e-02,9.859154929577464144e-02,7.042253521126760896e-02,9.859154929577464144e-02,4.225352112676056260e-02,4.647887323943661886e-01
