2.200000000000000011e-01,2.600000000000000089e-01,1.000000000000000056e-01,3.200000000000000067e-01,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.820512820512820554e-02,7.512820512820512775e-01,1.333333333333333315e-01,7.051282051282051211e-02,1.282051282051282007e-02,0.000000000000000000e+00,1.282051282051282050e-03,1.282051282051282050e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.282051282051282050e-03
5.357142857142857192e-03,7.738095238095238360e-02,7.547619047619047450e-01,1.428571428571428492e-01,1.607142857142856984e-02,2.380952380952381167e-03,0.000000000000000000e+00,5.952380952380952918e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.952380952380952918e-04
1.265822784810126606e-03,1.930379746835442917e-02,9.113924050632911389e-02,8.303797468354430222e-01,4.651898734177215000e-02,6.645569620253164410e-03,1.898734177215189800e-03,1.265822784810126606e-03,6.329113924050633029e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.164556962025316515e-04,3.164556962025316515e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.164556962025316515e-04
7.806401249024199837e-04,9.367681498829039805e-03,1.561280249804839967e-02,1.850117096018735474e-01,7.111631537861046182e-01,5.386416861826697627e-02,1.249024199843871974e-02,5.464480874316939886e-03,0.000000000000000000e+00,1.561280249804839967e-03,7.806401249024199837e-04,7.806401249024199837e-04,0.000000000000000000e+00,7.806401249024199837e-04,0.000000000000000000e+00,7.806401249024199837e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.561280249804839967e-03
0.000000000000000000e+00,4.098360655737705131e-03,1.229508196721311453e-02,5.942622950819671790e-02,2.049180327868852514e-01,6.290983606557376540e-01,4.508196721311475558e-02,1.434426229508196753e-02,4.098360655737705131e-03,2.049180327868852566e-03,6.147540983606557263e-03,4.098360655737705131e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.049180327868852566e-03,2.049180327868852566e-03,2.049180327868852566e-03,2.049180327868852566e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.147540983606557263e-03
0.000000000000000000e+00,0.000000000000000000e+00,6.134969325153374377e-03,3.680981595092024800e-02,1.165644171779141036e-01,2.944785276073619840e-01,4.601226993865030757e-01,5.521472392638036852e-02,2.453987730061349751e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.134969325153374377e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.204819277108433798e-02,1.204819277108433798e-02,1.204819277108433728e-01,7.228915662650602092e-02,2.530120481927710663e-01,3.614457831325301185e-01,9.638554216867470381e-02,0.000000000000000000e+00,1.204819277108433798e-02,1.204819277108433798e-02,2.409638554216867595e-02,1.204819277108433798e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.204819277108433798e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.631578947368420907e-02,7.894736842105262720e-02,5.263157894736841813e-02,5.263157894736841813e-02,3.684210526315789269e-01,3.421052631578947456e-01,5.263157894736841813e-02,2.631578947368420907e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.545454545454545581e-02,1.363636363636363535e-01,0.000000000000000000e+00,9.090909090909091161e-02,4.545454545454545581e-02,9.090909090909091161e-02,3.636363636363636465e-01,0.000000000000000000e+00,1.363636363636363535e-01,9.090909090909091161e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
