8.571428571428570953e-01,3.571428571428571230e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.571428571428571230e-02,7.142857142857142461e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.702702702702702853e-02,8.918918918918918859e-01,2.702702702702702853e-02,0.000000000000000000e+00,2.702702702702702853e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.702702702702702853e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.583333333333333703e-01,0.000000000000000000e+00,4.166666666666666435e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.298701298701298787e-02,7.922077922077922496e-01,9.090909090909091161e-02,6.493506493506492894e-02,1.298701298701298787e-02,1.298701298701298787e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.298701298701298787e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.848428835489833617e-03,1.848428835489833617e-03,1.663585951940850169e-02,8.447319778188540074e-01,1.146025878003696791e-01,5.545286506469500852e-03,3.696857670979667235e-03,1.848428835489833617e-03,1.848428835489833617e-03,0.000000000000000000e+00,7.393715341959334469e-03
1.568627450980392092e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.098039215686274439e-02,8.800000000000000044e-01,4.784313725490196151e-02,7.843137254901960675e-03,3.137254901960784183e-03,7.843137254901960459e-04,0.000000000000000000e+00,7.843137254901960675e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.097902097902097987e-02,1.993006993006992966e-01,6.853146853146853124e-01,4.895104895104895187e-02,2.097902097902097987e-02,3.496503496503496500e-03,3.496503496503496500e-03,1.748251748251748380e-02
0.000000000000000000e+00,1.428571428571428527e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.285714285714285754e-02,1.428571428571428492e-01,2.571428571428571175e-01,3.571428571428571508e-01,4.285714285714285754e-02,8.571428571428571508e-02,0.000000000000000000e+00,5.714285714285714107e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.499999999999999722e-02,1.000000000000000056e-01,7.499999999999999722e-02,7.499999999999999722e-02,4.500000000000000111e-01,1.000000000000000056e-01,0.000000000000000000e+00,1.250000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.142857142857142461e-02,1.071428571428571369e-01,7.142857142857142461e-02,7.142857142857142461e-02,3.214285714285714524e-01,1.785714285714285754e-01,1.785714285714285754e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e-02,6.250000000000000000e-02,6.250000000000000000e-02,0.000000000000000000e+00,4.375000000000000000e-01,3.125000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777624e-02,7.407407407407406996e-02,7.407407407407406996e-02,5.555555555555555247e-02,4.629629629629629373e-02,6.481481481481481122e-02,4.629629629629629373e-02,6.111111111111111605e-01
