9.000000000000000222e-01,8.571428571428571508e-02,0.000000000000000000e+00,1.428571428571428527e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.219512195121951192e-01,7.560975609756097615e-01,0.000000000000000000e+00,4.878048780487805047e-02,4.878048780487805047e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.439024390243902524e-02
0.000000000000000000e+00,1.333333333333333419e-02,6.666666666666666297e-01,1.866666666666666752e-01,4.000000000000000083e-02,4.000000000000000083e-02,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.333333333333333419e-02,0.000000000000000000e+00
5.319148936170212637e-03,5.319148936170212637e-03,2.127659574468085055e-02,8.164893617021277139e-01,1.223404255319148898e-01,1.063829787234042527e-02,1.063829787234042527e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.978723404255318521e-03
0.000000000000000000e+00,1.168224299065420474e-03,3.504672897196261638e-03,5.490654205607476551e-02,8.633177570093457653e-01,6.425233644859812410e-02,8.177570093457943098e-03,1.168224299065420474e-03,2.336448598130840947e-03,0.000000000000000000e+00,1.168224299065420474e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.123595505617977497e-02,4.494382022471910508e-03,1.213483146067415724e-01,7.573033707865168829e-01,6.741573033707864981e-02,2.022471910112359425e-02,2.247191011235955254e-03,0.000000000000000000e+00,1.573033707865168634e-02
5.405405405405405705e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.081081081081081141e-02,5.405405405405405705e-02,1.837837837837837940e-01,6.378378378378378732e-01,4.324324324324324564e-02,2.162162162162162282e-02,1.081081081081081141e-02,3.243243243243243423e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.612903225806451568e-02,1.612903225806451568e-02,1.774193548387096864e-01,1.129032258064516098e-01,5.806451612903226200e-01,4.838709677419354704e-02,0.000000000000000000e+00,4.838709677419354704e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.166666666666666435e-02,8.333333333333332871e-02,8.333333333333332871e-02,1.666666666666666574e-01,2.916666666666666852e-01,8.333333333333332871e-02,2.500000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.882352941176470507e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.352941176470588203e-01,1.176470588235294101e-01,0.000000000000000000e+00,4.117647058823529216e-01,1.764705882352941291e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.225806451612903136e-02,4.301075268817204644e-02,8.602150537634409289e-02,2.150537634408602322e-02,5.376344086021505458e-02,5.376344086021505458e-02,7.096774193548387455e-01
